9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.761978249108389516e-01,9.407337723424269047e-04,2.097997377213364767e-02,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,4.373713869758467238e-02,9.407337723424271216e-04,9.534406599853880726e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,4.373713869758467238e-02,9.407337723424271216e-04,9.534406599853880726e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01,9.407337723424271216e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01
9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.407337723424271216e-04,9.962370649106302434e-01
9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.407337723424269047e-04,9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
9.962370649106300213e-01,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04,9.407337723424269047e-04
