9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
8.521548620237325844e-01,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04,1.412846881162498902e-01,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04
8.521548620237325844e-01,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04,1.412846881162498902e-01,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
8.521548620237325844e-01,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04,1.412846881162498902e-01,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04,9.372071228596245062e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
1.782573390563796656e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,8.151822110841450142e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04
1.782573390563796656e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,8.151822110841450142e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04
1.782573390563796656e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,8.151822110841450142e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
1.782573390563796656e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,8.151822110841450142e-01,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04,9.372071227821689946e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
2.324482493287725882e-02,9.372071227747481728e-04,9.372071227747481728e-04,9.372071227747481728e-04,9.701947252076994488e-01,9.372071227747481728e-04,9.372071227747481728e-04,9.372071227747481728e-04,9.372071227747481728e-04
9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
2.601302539182054688e-03,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04,9.908382476013982698e-01,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04
2.601302539182054688e-03,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04,9.908382476013982698e-01,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04
2.601302539182054688e-03,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04,9.908382476013982698e-01,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04,9.372071227742071560e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
3.952329452068623072e-01,9.372071227973928194e-04,9.372071227973928194e-04,9.372071227973928194e-04,5.982066049335559299e-01,9.372071227973928194e-04,9.372071227973928194e-04,9.372071227973928194e-04,9.372071227973928194e-04
9.757144870164996542e-01,9.372071230146577191e-04,9.372071230146577191e-04,9.372071230146577191e-04,1.772506312239764681e-02,9.372071230146577191e-04,9.372071230146577191e-04,9.372071230146577191e-04,9.372071230146577191e-04
6.618841595981307391e-01,9.372071228249847889e-04,9.372071228249847889e-04,9.372071228249847889e-04,3.315553905420942082e-01,9.372071228249847889e-04,9.372071228249847889e-04,9.372071228249847889e-04,9.372071228249847889e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
2.324482493287733514e-02,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04,9.701947252076993378e-01,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
2.324482493287790066e-02,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04,9.701947252076987827e-01,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04
9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.812015132900252512e-01,9.372071228635969146e-04,9.372071228635969146e-04,9.372071228635969146e-04,1.223803684992944181e-02,9.372071228635969146e-04,9.372071228635969146e-04,9.372071228635969146e-04,9.372071228635969146e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
7.816937236922904403e-03,9.372071227742921574e-04,9.372071227742921574e-04,9.372071227742921574e-04,9.856226129036569361e-01,9.372071227742921574e-04,9.372071227742921574e-04,9.372071227742921574e-04,9.372071227742921574e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
3.952329452068623628e-01,9.372071227973927110e-04,9.372071227973927110e-04,9.372071227973927110e-04,5.982066049335558189e-01,9.372071227973927110e-04,9.372071227973927110e-04,9.372071227973927110e-04,9.372071227973927110e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
3.349847166040659935e-02,9.372071227741333218e-04,9.372071227741333218e-04,9.372071227741333218e-04,9.599410784801742924e-01,9.372071227741333218e-04,9.372071227741333218e-04,9.372071227741333218e-04,9.372071227741333218e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.757144870164996542e-01,9.372071230146577191e-04,9.372071230146577191e-04,9.372071230146577191e-04,1.772506312239758436e-02,9.372071230146577191e-04,9.372071230146577191e-04,9.372071230146577191e-04,9.372071230146577191e-04
2.324482493287733514e-02,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04,9.701947252076993378e-01,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04,9.372071227747479560e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.372071227741331050e-04,9.925023430178069317e-01
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04
9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.372071227741328881e-04,9.925023430178067096e-01,9.372071227741328881e-04,9.372071227741328881e-04
