9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363296167161290788e-04,9.471871743072612926e-01,9.363296167161290788e-04,9.363296167161290788e-04,9.363296167161290788e-04,9.363296167161290788e-04,4.532218875900949351e-02,9.363296167161290788e-04,9.363296167161290788e-04,9.363296167161290788e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.363295880149812836e-04,9.915730337078650924e-01,9.363295880149812836e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04
9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.363295880149810667e-04,9.915730337078648704e-01,9.363295880149810667e-04,9.363295880149810667e-04
