9.380863836001610521e-04,9.380863836001610521e-04,9.928212011069670329e-01,9.380863836001610521e-04,9.380863836001610521e-04,9.380863836001610521e-04,1.550280591431785942e-03,9.380863836001610521e-04
9.380863836001610521e-04,9.380863836001610521e-04,9.928212011069670329e-01,9.380863836001610521e-04,9.380863836001610521e-04,9.380863836001610521e-04,1.550280591431785942e-03,9.380863836001610521e-04
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863753049944152e-04,1.199458100763942624e-02,9.380863753049944152e-04,9.380863753049944152e-04,9.380863753049944152e-04,9.380863753049944152e-04,9.380863753049944152e-04,9.823769007405305231e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.287125656963796105e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,6.565891647998049752e-02
9.380863039493453782e-04,9.380863039493453782e-04,9.380863039493453782e-04,9.484964734095847616e-01,9.380863039493453782e-04,9.380863039493453782e-04,9.380863039493453782e-04,4.587500876671922467e-02
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04,9.934333958724200775e-01,9.380863039399623673e-04,9.380863039399623673e-04,9.380863039399623673e-04
