"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.983460538523511	0.00093808630974398	0.00093808630974398	0.0109109436180247	0.00093808630974398	0.00093808630974398	0.00093808630974398	0.00093808630974398
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.992297281026568	0.0020742011497821	0.000938086303941623	0.000938086303941623	0.000938086303941623	0.000938086303941623	0.000938086303941623	0.000938086303941623
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962
0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.99343339587242
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.99343339587242
0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.99343339587242
0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.99343339587242
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939962	0.99343339587242	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962	0.000938086303939962
0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.000938086303939963	0.99343339587242
