"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.089032078122676	0.904407471991722	0.000937207126514579	0.000937207126514579	0.000937207126514579	0.000937207126514579	0.000937207126514579	0.000937207126514579	0.000937207126514579
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133
0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.992502343017806	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133
0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.000937207122774133	0.992502343017807	0.000937207122774133
