"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.956817373687653	0.00093984962406015	0.0394232278161065	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.956817373687653	0.00093984962406015	0.0394232278161065	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.0955134344894042	0.00093984962406015	0.900727167014355	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015
0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015
0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015
0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.995300751879699	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
0.00093984962406015	0.995300751879699	0.00093984962406015	0.00093984962406015	0.00093984962406015	0.00093984962406015
